Index,user_id,created_at,content,like_num,repost_num,comment_num,manually_label,sentiment_baseline,senti_by_refined_snownlp,senti_by_jieba_sentiment
22528,5350823665,2020-02-23 23:39,今天是个极为难过的日子，抗击新冠病毒肺炎的路上我们又失去了一位战士，英雄[悲伤]，愿您在天堂安好！所有国人都感恩、怀念你们🙏,1,0,0,-1,1,1,-1
29790,1965683690,2020-03-02 23:32,#众志成城抗疫情#【四川第二次！两位新冠肺炎康复者捐献恢复期血浆】3月2日下午，四川省第三位和第四位新冠肺炎恢复期血浆捐献者来到成都市血液中心，分别是来自眉山的王先生，和来自武汉的姚小姐，共计捐献700毫升新冠肺炎恢复期血浆。在目前缺乏疫苗和特效药的情况下，新冠肺炎康复者恢复期血浆是临床治疗重症及危重症患者的宝贵资源。（红星新闻）http://t.cn/A67SMQmY,1,1,0,1,-1,-1,1
4045,2644042140,2020-01-28 23:17,那个被感染了的急诊科女护士 [可怜] 武汉急诊科女护士不幸感染新冠肺炎，丈夫@海棠压雪梨2020 录制视频鼓励她和其他患者[心]抗击肺炎，我们与你一起 [心] #疫战#,1,0,0,1,1,-1,1
213,5579484124,2020-01-23 23:55,#江苏新增4例新冠肺炎#妈个逼逼的蛋疼。老子怕啊,3,0,1,-1,1,-1,-1
6974,2787563282,2020-02-02 23:59,看完我去洗了个手,0,0,0,0,0,-1,0
25594,7382427053,2020-02-26 23:52,#白岩松谈武汉来京女子确诊新冠肺炎# 国家是好国家，可惜国家都是有钱有权人的国家，多少人在家没确诊就死了，确诊的却可以出武汉，果然韭菜的命像蚂蚁一样不值钱，黄家的命就是天子,1,0,0,-1,-1,-1,-1
33974,7334886612,2020-03-07 23:04,【#泉州欣佳酒店为新冠肺炎隔离点# 隔离者家属：妹妹从湖北回来 一家三人在里隔离】3月7日，福建#泉州欣佳酒店发生坍塌#，该酒店为当地新冠肺炎隔离点。2月25日，陈女士的妹妹从湖北探亲回家后，被隔离在佳欣酒店，“我妹妹家三人都在坍塌的酒店里，现在电话已经联系不上了”。陈女士称，欣佳酒店共有五层，听说很多人都在那里隔离。@新京报 http://t.cn/A67g5Jgy,4,1,0,0,1,-1,-1
29768,7402821500,2020-03-02 23:31,又有幾個肺可以移植呢呢呢,0,0,0,-1,0,1,0
26780,6348502173,2020-02-27 23:58,多部门联合调查组对武汉一刑满释放人员感染新冠肺炎离汉到京事件展开调查 多部门联合调查组对武汉一刑满释放人员感染新冠肺炎离汉到京事件展开调查,0,0,0,0,-1,-1,1
20710,6447216951,2020-02-20 23:58,//@国网渭南供电公司:[给你小心心],0,0,0,0,0,0,0
2284,5819303222,2020-01-26 23:39,众志成城 抗击新冠肺炎 从我做起！,0,0,0,1,0,-1,1
31255,6372825893,2020-03-03 23:58,《李文亮同科室同事、眼科副主任梅仲明医生因新冠肺炎去世》此视频已有193万次播放，快来一起看看！http://t.cn/A67p6iNW,0,0,0,-1,1,0,-1
28314,7402605954,2020-02-29 23:51,新冠肺炎病理；病毒从呼吸道鼻子口入，感觉鼻子有鼻涕，病毒在人体蛋白质粘液快速分裂，进人肺吸管氧气蛋白质，再进肺血吸管繁殖，随着血管血清蛋白质营养进行培养分裂繁殖，出现病毒排泄物就是粘液。这粘液没有对人体细胞腐烂作用，只是粘液堵洗肺部和血管有氧蛋白质，肺部不能吸氧气血管血氧变少，造成人体闷死。特别就是病毒进入肺血管流动吸收人体血清白蛋白的蛋白质，吐槽出粘液堵吸收氧气通道。人体就严重生命危险。病毒是活跃酸性，以碱性能阻止病毒细胞分裂，变成休眠状态，随着人体排泄通道排泄。,0,0,0,0,1,-1,-1
18897,2309554347,2020-02-18 23:57,钟南山院士领衔专家组研讨达成一致意见：磷酸氯喹治疗新冠肺炎具有疗效 http://t.cn/A6hoWZ5Z,0,0,0,0,1,0,1
15462,3876451364,2020-02-15 23:46,#战胜新型冠状病毒# 快讯|今天上午，宁夏又有6名新冠肺炎患者治愈出院！快讯|今天上午，宁夏又有6名新冠肺炎患者治愈出院！,0,0,0,1,0,-1,1
14213,2489610225,2020-02-13 23:53,#津日战“疫”#【南开这对母女确诊病例（天津第114、115例）的行动轨迹公布】2月13日7时，市疾病预防控制中心确诊南开区第5例新冠肺炎确诊患者（天津市第114例）； 2月13日16时，市疾病预防控制中心确诊南开区第6例新冠肺炎确诊患者（天津市第115例）。 [组图共3张],140,245,213,0,-1,-1,-1
10722,2706177150,2020-02-09 23:32,[怒][怒][怒]判刑！,0,0,0,-1,0,0,-1
10427,5763069683,2020-02-08 23:56,《非湖北地区确诊病例“四连降”，专家：现在说拐点还为时过早》据国家卫健委数据，2月7日全国湖北以外地区新增新冠肺炎确诊病例558例，连续4日下降。http://t.cn/A6PkOfeH#每日一善##森林驿站#,0,0,0,0,1,-1,-1
15587,5314670527,2020-02-15 23:49,#新冠肺炎已开始在日本流行# 天呐………希望能控制住吧……今年可是奥运年啊,2,0,0,-1,0,0,1
4203,1650982951,2020-01-28 23:34,08年写给汶川的爱与希望，后来的的i pray foryou，如今送给武汉的stay with you。我们与武汉同在，加油！//@哈尼妈是咖啡控:@李岩芝O_o 👍//@武汉同城:#万众一心抗击新冠肺炎# “就算再艰难 爱不会离开 I’ll Stay With You”[心],0,0,0,1,-1,-1,1
8151,1154584882,2020-02-04 23:59,传播//@吐槽鬼:有些事，得绕开武汉地方，才能推进的起来。//@刘大鸨:这个也扩一下//@中二化学于老师:请扩散！//@严锋:官方媒体征集感染新冠肺炎求助者的信息，并设置专门通道与求助者进行核实和对接，请大家广为传播！,0,0,0,0,-1,-1,1
17619,7044230740,2020-02-17 23:47,#因公感染新冠肺炎殉职者应评定为烈士# 济南 显示地图,0,0,0,0,1,-1,-1
9871,7319493775,2020-02-07 23:49,//@急诊夜鹰:很多传染病都有疑似病例、临床诊断病例、实验室诊断病例，后者固然是金标准，但需要的时间和实验技术成本高。  本次新冠肺炎第一版诊疗标准制订就有点扯蛋，确诊需要核酸检测却不提供足够的试剂盒，潜在的背离了传染病早发现、早诊断、早隔离的原则。,0,0,0,0,1,1,1
9460,6212328680,2020-02-07 23:27,我在看：【91岁新冠肺炎治愈患者出院 治疗心得“要吃饱饭”】#跟新浪看热点#  91岁新冠肺炎治愈患者出院 治疗心得“要吃饱饭”,0,0,0,0,1,0,1
32296,2512254557,2020-03-05 23:12,#共同战疫 法院在行动# 【疫情防控勇担当，执行工作不“打烊”】新冠肺炎疫情发生以来，中院执行局在院党组的正确领导下，坚决贯彻落实中、省、市有关新冠肺炎防治工作指示精神，勇于担当，主动作为，在做好疫情防控工作的同时，充分运用执行信息化的优势，扎实有序开展各项执行工作。 按照中院疫情期间工作统一安排，中院执行局全体法官干警在执行指挥中心轮岗值守，处理疫情防控和执行指挥平台相关事项。对上级法院、市委、市政府和中院党组关于疫情防控和执行工作的通知要求及时转发、安排部署。每天对全市法院的执行干警健康状况、执行工作情况进行统计汇总上报院防控办和省法院执行局。为方便疫情期间执行法官的对案件的办理，在全市法院及时推广移动执行APP的使用，并迅速对执行指挥中心的GIS系统进行完善，使法官从手机上就能对自己承办案件进行操作处理。 在疫情肆虐的严峻形势下，全市法院执行法官干警充分利用执行指挥平台、移动执行平台和微信工作群等信息化平台有序开展各项执行工作。2月1日以来，两级法院执行案件通过网络查控924次，407件案件进行了网络扣划、冻结，执结案件112件，执结标的4979.9万元、办理全国法院委托案件50余件、对外委托案件12件，做到了疫情防控与执行工作两手抓两不误。（作者：苏志明、曹倩茹）@最高人民法院 @人民法院报 @陕西高院 @西部法制报@汉中政法[组图共4张],0,0,0,1,1,-1,1
12905,1644855075,2020-02-12 23:32,【紧急寻人！西安一确诊病例曾多次乘坐地铁1号线、三号线出门 】据西安国际港务区新冠肺炎疫情防控指挥部消息，近日一名就医患者被确定为新冠病毒感染的肺炎确诊病例。该患者曾于1月27日晚21时许乘坐地铁1号线从五路口站到通化门站，转乘地铁3号线21:57从国际港务区站出站；1月28日中午11:53乘坐地铁3号线从国际港务区站到大雁塔站，12:44出站；下午16时许从大雁塔站乘坐地铁3号线到国际港务区站，17:12出站。  现请有相同轨迹的市民尽快向居住地辖区的疫情防控指挥部报告，并严格按照要求做好居家隔离等防疫措施，如有不适症状尽快到指定医院检查。  联系电话：029-83332106,5,21,5,-1,-1,-1,-1
11961,1301460893,2020-02-10 23:50,现在康复的新冠肺炎病人是治愈还是自愈？,0,0,1,-1,1,1,-1
10881,6577966050,2020-02-09 23:38,#西安抗疫最前线#【加油！#火神山医院接收首批重症患者#】2月9日下午，从武汉市定点收治医院转诊而来的重症患者，陆续抵达火神山医院。据重症医学科二科主任李维勤介绍，新冠肺炎重症患者入住后，首先要进行合理分诊，然后要适时进行抗病毒药物治疗，提高患者自身免疫力。下一步还要遵循医学救治次序，对重症患者进行精心治疗、细心护理。@人民日报 （鲜敢、汪学潮）[组图共2张],0,0,0,1,1,-1,-1
20620,2061536371,2020-02-20 23:55,#重庆调拨20万毫升血浆增援湖北#@爱因思门诊李跃华 这位医师，发明了苯酚穴位注射法治疗新冠肺炎，已经治好了一些人核酸转阴，大家关注宣传一下，好让有关部门赶紧验证他说的数据，有效赶紧用，,22,1,15,1,-1,-1,1
26660,1621238635,2020-02-27 23:53,北京：受新冠肺炎疫情影响的企业可缓缴住房公积金 http://t.cn/A67yC7db,0,0,0,0,0,-1,1
25123,6475980100,2020-02-26 23:44,//@菜菜_AM:[吃惊]//@来去之间:[衰] 一位基因测序公司人士透露，2020年1月1日，他接到湖北省卫健委一位官员电话，通知他武汉如有新冠肺炎的病例样本送检，不能再检；已有的病例样本必须销毁，不能对外透露样本信息，不能对外发布相关论文和相关数据，“如果你们在日后检测到了，一定要向我们报告”,1,0,0,-1,-1,-1,-1
30379,6988309008,2020-03-02 23:58,#韩国新冠肺炎定点医院16名护士辞职##韩国新冠肺炎定点医院16名护士辞职#再次向中国的医护人员致敬 你们在用生命保护我们 谢谢谢谢,1,0,0,1,1,-1,-1
33180,6340956733,2020-03-06 23:17,【邪教#新天地教会捐120亿元抗疫被退回#】5日，韩国新天地教会在没有提前协商的情况下，决定直接向“社会福利共同募捐会”捐款120亿韩元（约合人民币7025万元），用于抗击新冠肺炎疫情，其中100亿韩元（约合人民币5840万元）点名捐给重灾区大邱。而据韩国《中央日报》今天最新消息，接收善款的机构“社会福利共同募捐会”，已决定将120亿韩元全部退回，因为新天地教会会长李万熙以及树下十二个支会长已被提起诉讼。与此同时，大邱市长还公开指责部分教徒仍在阻挠防疫工作，呼吁新天地方面积极配合。#韩国疫情##对邪教说不# http://t.cn/A67uoNsS,2,0,0,-1,1,-1,-1
11046,6531103441,2020-02-09 23:45,[疑问][疑问][疑问][疑问][疑问]新冠肺炎是跟sars相似的病毒？ 洛阳 显示地图,0,0,0,0,1,-1,1
20912,5384801243,2020-02-21 23:40,#关注新冠肺炎#【火神山医院ICU里“90后”护士的三个角色】跟随@人民海军 记者走进武汉火神山医院ICU病房，90后护士们正在一线工作上奋战。孝顺乖巧的女儿、专业成熟的护士、活泼可爱的小女生，这是火神山医院ICU病房90后护士的三个角色。现在的她们，已经开始默默地担起重任。她们不知道这场战斗会持续多久，只知道，她们一定会拼尽全力！@中新视频  http://t.cn/A6hREVMq,0,0,0,1,1,0,1
10716,5637270889,2020-02-09 23:32,//@臻欣评测:这逼就是自己得了病祸害别人拉垫背，病毒不脏，心却脏了。建议不要击毙活体焚烧,0,0,0,-1,-1,-1,-1
3339,5480359266,2020-01-27 23:27,#日本不分国籍公费治疗新冠肺炎# 先是捐赠100万只口罩 又是不分国籍公费治疗 真的让人重新认识了日本  2020的开始虽然很揪心但一定要加油[心][心][心] 有机会一定要再去一次这个让人又爱又恨的国家[心][心] 开封 显示地图,0,0,0,1,1,-1,1
16144,3087954132,2020-02-15 23:58,#新冠肺炎已开始在日本流行#只能先你们自己扛着了，大雄鸡现在有点儿自顾不暇，等缓过来再对你们伸援手吧[二哈] 大同 显示地图,3,0,0,-1,-1,-1,1
3125,2099007773,2020-01-27 22:57,2020因为一场突如其来、传播迅猛的新冠肺炎疫情，农历新年过得冷冷清清。年初三，以往春运时节车站人多的情景不再现。头一次新年遇到这种情况，也算是历史见证者。愿善良的人们都能平平安安，远离疾病困扰。这个新年过得太短，下一次新年回到这里，自己又是完全不一样的自己了。,0,0,0,1,0,1,-1
7436,6255765411,2020-02-03 23:58,『新冠肺炎防控指挥部：要求2月3日24时前，确保所有患者服用中药』新冠肺炎防控指挥部：要求2月3日24时前，确保所有患者服用中药,0,0,0,0,-1,-1,-1
18092,5536230004,2020-02-18 23:34,#323名严重精神障碍患者确诊新冠肺炎#这是怎么了？2020不是应该一帆风顺的吗？,0,0,0,-1,-1,-1,-1
11298,5612067403,2020-02-09 23:57,#腾讯新闻# 【腾讯新闻专题】全国各地防控新冠肺炎疫情 确诊病例37294例打开腾讯新闻# 来自@腾讯新闻,0,0,0,0,1,-1,1
29665,1588232234,2020-03-02 23:27,#韩国新冠肺炎定点医院16名护士辞职#这一波操作,0,0,0,-1,-1,-1,-1
21517,5787217106,2020-02-21 23:57,#武汉又一位医生因感染新冠肺炎离世#希望在一线工作的相关人员，一定要注意自身的安全，不想再看到这种让人难过的消息了[泪][泪],5,0,8,1,0,1,1
30418,6478198817,2020-03-03 23:20,《荷兰新增新冠肺炎感染病例6例 确诊总人数为24人》几乎所有确诊患者都有意大利北部旅行史或者于之前的确诊病例接触史。http://t.cn/A67pfj3B,0,0,0,0,0,1,-1
10692,2561793903,2020-02-09 23:31,//@穿靴子的仓鼠:我大妈确诊新冠肺炎，但是社区安排不了定点医院，只能在家隔离。高烧九天不退，这几天更是胸闷，今天又开始呕吐。救救我大妈吧！！！点我看我的微博可以看到详情！,0,0,0,-1,-1,-1,-1
19944,5237946453,2020-02-20 23:27,是他妈人吗是畜生吧麻烦新冠肺炎赶紧送这人去死吧！//@7Gurus_ICE冰块:💔,0,0,0,-1,-1,-1,-1
4539,3857088701,2020-01-29 23:13,#湖南5人聚餐后被确诊为新冠肺炎#我家就在湖南小乡村，我们村还跟什么事都没发生一样，照样聚众打牌凑热闹，没有一个人戴口罩，我爷爷还说，哪有那么严重，都是骗人的，根本不听劝。拜托湖南官员们，负起责任来，多点宣传吧多点宣传吧多点宣传吧🙏🙏🙏,112,1,44,-1,-1,-1,-1
15422,6368779822,2020-02-15 23:46,#新冠肺炎已开始在日本流行#吃野味的憨批[微笑],0,0,0,-1,0,0,1
36085,2519274242,2020-03-09 23:19,#重庆辟谣# 【2020.3.9】谣言，别信！——武汉机场确定复航时间？新冠肺炎疫情发生以来，有关疫情传播态势、虚假防治措施等流言和谣言在网上传播，引发不少网民误解误读，个别网民编造传播虚假病例数据等谣言，极易引发社会恐慌情绪，严重影响网络安全秩序和社会稳定，同时也给疫情防控工作带来严重干扰。特别提醒：以下这些为谣言，信不得！http://t.cn/A6zzObEd,0,0,0,0,1,-1,-1
22891,1337970873,2020-02-23 23:48,#黄文军医生感染新冠肺炎去世# 黄文军医生，一路走好。,556,47,207,-1,1,0,-1
17327,6220690225,2020-02-17 23:39,中国科学技术大学新冠肺炎攻关取得重要进展！@QQ浏览器 http://t.cn/A6hSUzEn,0,0,1,1,1,1,1
32099,1359974471,2020-03-04 23:56,【北京地坛医院首证#新冠病毒攻击中枢神经系统#，建议完善脑脊液检测】#脑脊液中存在新冠病毒# 北京地坛医院4日公布，此前的2月25日，首例新冠肺炎合并脑炎患者从该院顺利出院。该院ICU主任刘景院提醒：患者出现意识障碍，一定要考虑病毒有可能攻击中枢神经系统。目前来说，新冠肺炎患者可合并重度呼吸窘迫综合征（ARDS）、心肌损害、凝血功能异常、肾脏损伤、肝脏损害等多脏器损害，但尚未发现有中枢神经系统受累的报道，此病例报道在全球尚属首例。  治疗团队在对该患者脑脊液标本进行宏基因组二代测序、鉴定可能的感染病原体过程中，排除了其他病原体，获得了新冠病毒基因组序列。通过基因测序证实脑脊液中存在新冠病毒，临床诊断病毒性脑炎。  刘景院提醒，在临床观察中，不乏有颈抵抗，病理征阳性，突发意识障碍甚至昏迷的病例存在，面对此类患者，需要警惕新冠病毒感染可累及中枢神经系统，及时进行脑脊液等相关检查，并完善脑脊液SARS-CoV-2核酸及基因测序等工作，为更全面了解COVID-19做出探索，并积极处理相关神经系统并发症，从而进一步降低危重病人的病死率。#团青战疫# @澎湃新闻[组图共3张],2,1,1,0,1,-1,-1
11724,2139193124,2020-02-10 23:41,NCP#新冠肺炎是自限性疾病# 并不会因为气温升高而灭活，更多的是代际传播而降低毒性  【WHO：#新冠病毒不怕炎热湿润天气#，湿热、干冷国家均有传播[伤心]】#新冠病毒在干冷湿热天气下均能传播#近日，世界卫生组织菲律宾分部在推特上回答网友疑问称，新型冠状病毒在炎热湿润的气候里也能传播，在湿热、干冷的国家均发现传播迹象。此前，一名网友在脸书上称新冠病毒在热带气候中容易死亡，被转载1.7万次。@时差视频 http://t.cn/A6h7CJwN,0,0,0,0,0,-1,-1
24958,2990393027,2020-02-25 23:53,//@平平安安-平平安安:国家对外籍人士的防控、隔离、治疗、传染他人导致的费用一律不可以免费，因为这样会导致外籍新冠肺炎患者跑到我国来治疗，不是不同情，国力有限，看看这几天韩国人涌入青岛造成多大压力，同时也可防止疫情返潮。并且对个人要求买新冠肺炎一次性保险，出现问题费用由保险公司支付,1,0,0,0,0,-1,-1
31991,1708877153,2020-03-04 23:52,#主播说联播#【#新冠肺炎诊疗方案2个月更新7版#[,0,0,0,0,-1,-1,0
343,5245312274,2020-01-23 23:57,#江苏新增4例新冠肺炎#江苏镇江还安全嘛？江苏作为南方最后一块阵地，今天沦陷了我好难过[泪][允悲] 镇江 显示地图,0,0,0,-1,-1,-1,1
27836,2726417763,2020-02-29 23:35,#肺炎[超话]##人员聚集# #新冠肺炎##抗疫案例# @百姓关注 贵州黔东南州剑河县约200人围观斗牛（大多未戴口罩）镇党委书记、镇长等被免职 百姓关注的微博视频,10,0,29,-1,1,-1,1
32492,1548786877,2020-03-05 23:23,【#北京要求每张餐桌只能坐一个人# 】 3月5日，在北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市疾控中心副主任医师孙鑫贵针对小餐馆陆续复工，建议小餐馆要增加就餐饭桌距离来防范新冠肺炎，每张饭桌只坐1人，有效减少人员聚集；建议就餐人员吃饭时少交流，专心吃饭。鼓励打包带走，单独就餐。除了用餐时间，均要戴好口罩。 #北京电影院隔排隔座售票##北京#   http://t.cn/A67Qc876,5,3,2,0,-1,-1,1
18972,2286318364,2020-02-19 23:25,//@请叫我---女王大人:#新冠肺炎未收治人员##肺炎患者求助[超话]##肺炎患者求助超话# @海海遨游,0,0,0,-1,-1,-1,-1
19703,5673955567,2020-02-19 23:55,大邱好惨[失望],0,0,0,-1,1,-1,0
7791,2797460577,2020-02-04 23:45,//@帝吧官微:感谢火锅大王对新冠肺炎疫情客观理性的分析，对造谣者就需要这样的见招拆招式的反驳[good],0,0,0,1,1,1,1
8854,5750738976,2020-02-06 23:49,#李文亮因新冠肺炎病逝#突然害怕这个虚伪的世界。,3,0,0,-1,1,1,-1
441,5936737029,2020-01-23 23:58,//@甜瓜与泡椒凤爪:[跪了][跪了]湖北加油！！//@不想喝可乐的:孝感官方发布1200例发热，80多例疑似，9例高度疑似//@·芝士甜茶:湖北黄石黄石黄石黄石黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！1917例发热10例疑似！！距离武汉半小时车程！！看看,1,1,0,-1,-1,1,-1
25231,5626770275,2020-02-26 23:45,你号没了//@来去之间:[衰] 一位基因测序公司人士透露，2020年1月1日，他接到湖北省卫健委一位官员电话，通知他武汉如有新冠肺炎的病例样本送检，不能再检；已有的病例样本必须销毁，不能对外透露样本信息，不能对外发布相关论文和相关数据，“如果你们在日后检测到了，一定要向我们报告”,0,0,0,-1,-1,-1,-1
12226,1853103647,2020-02-10 23:59,“我是如何被治愈的？” 对话多名新冠肺炎出院患者 http://t.cn/A6h7HSKB,0,0,0,0,0,1,1
26097,1659280190,2020-02-27 23:35,#量化对冲基金#欧洲央行执委施纳贝尔：仍然需要进一步明确新冠肺炎疫情的中期影响。 沙特卫生部发言人：截至目前，沙特并无确诊新冠肺炎病例。 英国央行副行长坎利夫：在当前低利率环境下，有必要重新审视财政可持续性的标准。,0,0,0,0,1,0,1
28216,6452432041,2020-02-29 23:48,Hello 2024的我 也许你会和今天的我一样翻看4年前的记录 想知道四年前的这一天在干嘛 好吧 我告诉你今天是怎样的一天 20200229真得是很特别的一天 四年一次的闰年碰上新冠肺炎 我们每个人都宅在家里尽量不出门 学校停课 户外活动没有 经济也可能受很大影响（这个你应该更清楚 😂） 不过也有好的一面 我们享受了和家人在一起的温馨时光 一家三口24小时不分开的在一起一个多月了 居然没有吵架 和老柴也算是很契合了 今天晚上吃了自制火锅 还喝了点小酒 终于知道我的酒量不过一瓶米酒 [允悲]比我想象中差多了 柴老师为了不刷碗 自己也默默地喝了一瓶红酒 试图灌醉自己逃避刷碗[哼] 小柴宝拿着啵乐乐不停碰杯 为了多喝果汁的小心思暴露无遗[哈哈][组图共2张],0,0,0,1,1,-1,1
15825,3326505310,2020-02-15 23:53,#新冠肺炎已开始在日本流行# 希望疫情早点控制住 不要再给自己和别人添麻烦了  我一直憧憬的 印在政治课本上的 2020年不是这个样子的 🙏,9,0,3,1,0,-1,1
7,1330740004,2020-01-20 22:22,#求真先生说# 钟南山：根据目前的资料，新型冠状病毒肺炎是肯定的人传人。而且病原可能来自野味。这跟当年“非典”来自果子狸，人传人非常像。但17年过去了，技术飞速发展，2003年“非典”状况一定不会重演，一定能战胜“新冠”。央视新闻的微博视频,7,1,0,1,1,1,1
33199,6480579319,2020-03-06 23:18,#甘肃新增17例境外输入新冠肺炎#境外，境外，又是境外。这几天都是境外输入。也不见严控入境人员入境。本来都快没了，这下好了，又增加了[跪了],9,0,4,-1,-1,-1,-1
25942,6373180556,2020-02-27 23:31,#开学##疫情# #学生# 【转发周知！#开学时间原则上继续推迟#】今日，中央应对新冠肺炎疫情工作领导小组会议强调，要进一步落实分区分级防控。落实企事业单位复工复产疫情防控指南，细化老年人、儿童等重点人群疫情防控措施。大中小学、幼儿园等开学开园时间原则上继续推迟。央视新闻的微博视频,0,0,0,0,0,-1,1
35547,5644848622,2020-03-08 23:42,【与死神赛跑！#ICU病房医生16秒为病人换上人工肺# 实拍操作全程】3月4日，在湖北荆州市中心医院重症ICU病房，广东医疗队队员正在为新冠肺炎患者紧急更换ECMO系统，俗称：人工肺。由于荆州当地医疗设备不足，现有的两套ECMO设备都是从外地调运而来，在更换“新肺”前紧张的调试工作就绪之后，意味着与死神竞速的时刻到了。 http://t.cn/A67s5ZVR http://t.cn/R2WxHmm显示地图,1,0,1,0,1,-1,-1
10547,2926806732,2020-02-08 23:59,//@有个梨UGlee:大家注意，出现了一个医生支持漱口水的案例。,0,0,0,1,1,1,1
29081,2448440852,2020-03-01 23:42,[中国,0,0,0,0,1,1,0
50,1789413893,2020-01-21 22:37,#河南确诊首例新型肺炎# 人呢，就是记吃不记打！“非典”是，“新冠型肺炎”也是。为毛就非得吃野味，咋滴啦，太有钱还是命太长。[摊手],0,0,1,-1,1,-1,1
27097,2373406182,2020-02-28 23:35,//@御史在途: 我倾向于认为武汉不是新冠肺炎的始发地。,0,0,0,0,-1,-1,1
19913,6346880943,2020-02-20 23:25,【前线战报】武昌医院院长刘智明确诊新冠肺炎不幸去世 他从未被病毒“打败”过 【前线战报】武昌医院院长刘智明确诊新冠肺炎不幸去世 他从未被病毒“打败”过,1,0,0,1,1,-1,1
9009,3605641842,2020-02-06 23:53,【转扩！#关于新冠肺炎的30个真相#】什么是新型冠状病毒？什么人会传染它？具体的感染症状是什么？关于潜伏期、关于传染、关于预防、关于“特效药”…一图带你完整了解新型冠状病毒感染肺炎的30个真相！转发收藏！助你科学防疫！,0,0,0,0,1,1,-1
16525,5243598564,2020-02-16 23:47,#全国第1例新冠肺炎逝世患者遗体解剖#致敬，不容易,0,0,0,1,0,1,-1
34145,6094150800,2020-03-07 23:15,#泉州欣佳酒店#新冠肺炎隔离点倒塌 希望不要感染搜救人员 各位都辛苦了 一定要好好的[加油]加油,2,0,0,1,1,0,-1
9323,2561945970,2020-02-06 23:59,#湖北副省长回应武汉市民网络求助#【如何正确使用、储存消毒用品？请收好这份官方指南】在抗击新冠肺炎疫情的过程中，酒精、消毒液等消毒用品使用频率较高，在储存消毒用品时应该注意什么？使用方面又有哪些安全事项需要留意? 扩散周知 #关于新冠肺炎的30个真相# 成都发布的微博视频,0,0,0,0,-1,-1,1
36630,5796697116,2020-03-09 23:59,#法庭提醒#【意大利新冠肺炎死亡率居全球最高，当地一殡仪馆写标语提醒民众少出门】在死亡率成为全球最高后，当地时间9日，意大利一家殡仪馆为提醒民众尽量少出门，发布了一条“要么家里待，要么棺材die”的标语。意大利新冠肺炎死亡率居全球最高，当地一殡仪馆写标语提醒民众少出门  淄博 显示地图,5,1,12,0,-1,-1,1
28129,1653182147,2020-02-29 23:45,比尔·盖茨：新冠肺炎或成为百年不遇的大流行病，各国领导人应立即行动起来@QQ浏览器 http://t.cn/A67IvqBK,0,0,0,0,1,1,1
694,1865051515,2020-01-24 23:26,专家组副组长感染新冠肺炎竟在家里治愈了，他是这么做到的？  张劲农坚守发热门诊长达半个月。极度疲劳以及高频次的密切接触，即便采取了严密的防范措施，他的身体还是亮起了红灯。 他出现发烧畏寒、咽痛等症状，经检查被确认为新型冠状病毒感染。拿到结果后张劲农回家自我隔离，口服药物一周后，目前已逐渐恢复。 有多套房的患者，最好独居。无多套房患者要独居一室，关门，不要与其他人共享卫生间，粪便也会传染。独居时无需长时间开窗，注意保暖，饮食方面建议多喝鸡汤，喝到发汗，体温升高有利于抗病毒。[组图共2张],6,0,5,1,1,-1,-1
35678,2439725440,2020-03-08 23:51,//@机工战略://@汨子: 法国3月3日宣布，征用所有库存及新生产的防护口罩；3月4日，德国禁止出口与治疗新冠肺炎相关的医疗防护装备。夹在德法之间的瑞士有点慌张了，特别是意大利的新冠病毒重灾区米兰（Milan）离瑞士-意大利边界只有55公里。瑞士现状： 确诊280例，死亡1例。,0,0,0,-1,1,-1,1
8106,6051855776,2020-02-04 23:57,新冠肺炎时期的立春日。阳光普照，万物生长。 没有蛋糕的立春，蛋黄酥君表示它也可以[偷笑][偷笑][偷笑] 必须嘚瑟一下，中国好姐妹赶零点前亲手画好给我的礼物🎁，有人宠的感觉真好！[太开心][太开心][太开心] [组图共4张],1,0,5,1,1,1,1
28427,5380881619,2020-02-29 23:54,2020.02.29 平平凡凡的周六，也不知道要发什么，记个流水账吧。 大背景:新冠肺炎疫情防控中，仍然减少外出不去公共场合。 小背景:25岁半了；这个月姐姐的小宝贝出生了，全家升级；在游戏行业做了10个月了，起起伏伏起起伏伏，又起着变动的念头；日常生活工作追星打游戏做饭:工作最近比较闲啦，海外部门摇摇欲坠自己也扛不起事；游戏这一周在玩死亡尖塔，有点小骄傲自己比别人通关厉害；因为疫情，没有去公司的时候都是自己做吃的，这个月终于学会了下面，居然一次成功，而且比公公做的还好吃，可以算是拿手的东西了，再不是只会火锅的人了；追星的话，喜欢许魏洲一年半多啦（不知道四年后还在喜欢吗，你又怎么样了呢）但也淡出饭圈大半年了，不了解行程不了解近况，大概这也是渐老的追星状态，工作生活间隙是磕cp bx比较多，到最后估计也是觉得只要大家都好就行，成年人的世界没有那么多强求和一定。 终于到说今天，完全在家的一个周六，整理了一下屋子，扔掉一些过期食物，做了一些打扫，下午睡了一觉，不是太好，但是晚上应该也不会早睡。天气有点热，已经需要开空调了。今天就吃了一顿火锅，有点腻了，晚上吃着草莓看安家，一会儿再玩会儿死亡尖塔看看小说熬个夜再睡[心] 谁知道四年以后什么样呢，不去想，也没有梦想,0,0,0,0,1,-1,-1
